mean displacement,rg,shape,density,clique number,average clustering,mean closeness,mean betweenness,assortativity
24.571043258462897,0.334646393141029,0.002529160664207,0.0015430259525339,5,0.171061547148504,0.00071524013992,9.70627040083867e-07,0.802899884481768
16.4534038169268,0.3661118219671689,-0.008395112798227,0.001501700061168,4,0.137810945273632,0.0006155403152459,6.704088603129289e-07,0.8006466594303728
22.15459863891269,0.30341521891715,0.009311352714732,0.0015479282937129,5,0.179960610536681,0.000704207455368,1.11434864737063e-06,0.8159453470963609
25.6047126308459,0.298171941540957,0.042661685329837,0.001568828380423,4,0.180740740740741,0.000738639955846,8.637795107881859e-07,0.778567896948121
16.270709976269,0.3279245640049569,-0.002132288565341,0.001530311425041,4,0.153518794502401,0.000664175425131,8.86939334025807e-07,0.7959883180984899
24.3771130797093,0.306914507263421,0.013116713866972,0.001536943569504,6,0.168956043956044,0.000688488079765,1.26218847938388e-06,0.813957654233333
23.644004011155,0.327017688691023,0.01941453037812,0.001513070341974,5,0.163840972564482,0.000662200822894,1.03612109437325e-06,0.8035725995447829
25.253785686254695,0.326034829121441,0.003187490864864,0.001557550874826,5,0.175049212598425,0.000747669092472,1.39798141796224e-06,0.799860917817428
14.0558302041154,0.298983656044965,0.006291640171507,0.001551661593455,5,0.174916861246727,0.000700585629137,9.262653124947192e-07,0.8144878106587992
37.4977795587068,0.316371917956026,0.0171607680795789,0.0015635188116079,5,0.1686983812355469,0.0007226867266139,1.38220371232336e-06,0.807538785037287
41.856105283918296,0.3326670871484929,0.024295883206782,0.001554182904185,5,0.183441880220869,0.000716511825373,1.11312367381076e-06,0.82340477976637
33.0283123680767,0.348724057953621,0.0306156847080039,0.001562118815465,5,0.179325731284085,0.000732065567767,1.14578096889738e-06,0.8147418999930909
13.3523395566019,0.313706120478312,0.005717347833256,0.001516724155405,5,0.140476190476191,0.000653466506707,8.6095813232245e-07,0.8012583573197142
14.1500728167824,0.304614886037163,-0.000415083070161,0.001534304862026,5,0.163386348575215,0.000671932414103,1.04983257936959e-06,0.8111388321796359
21.7904555964326,0.337039801128186,-0.001490647837775,0.001528137859032,4,0.1722194841465419,0.000671180786459,1.00159171747212e-06,0.795467454621833
24.3922687154535,0.32356226112053,0.024115973276974,0.0015446074729489,5,0.179234167893962,0.000716793124028,1.19504909572355e-06,0.798728609060229
21.3782073343835,0.299161879414474,0.025656008440775,0.001566224758542,5,0.161766181635725,0.000705102834768,8.628126063312158e-07,0.818484335492792
30.8384416182454,0.31999191149509,-0.0021424508958479,0.001575263911656,5,0.18044889892716,0.0007680986011989,1.20784848193612e-06,0.7961456055770241
27.4335709745746,0.3436575862418739,0.00830483265289,0.00156702177402,5,0.1884848271491939,0.000742460579851,1.82693974034477e-06,0.7928642143749108
21.4444378538637,0.34032866844117,0.038099666390454,0.001530419223279,4,0.162429937355753,0.000665116297544,7.23228441755841e-07,0.8086793987585309
24.281836505737505,0.306914263440715,0.0010243038178889,0.001544367664802,4,0.166337611056268,0.000731194231781,1.40490512037216e-06,0.801275965786611
29.6790132866702,0.324747958380833,0.031735446629329,0.001543372906116,5,0.167228278823918,0.000690299223823,9.07901398061106e-07,0.8107782969180379
25.407932306736804,0.335834532203901,0.021886964456992,0.001546196236462,6,0.167941967941968,0.000700845667406,8.332765625053491e-07,0.8139590446865441
22.412006944636303,0.322029508446377,0.002642310638227,0.001528417266715,4,0.158312736859449,0.0006933162392289,1.46923047932066e-06,0.7983866678395691
22.5584148440188,0.3621208178133689,0.0359359024818329,0.001497695852535,5,0.156051587301587,0.000616560259132,6.324138607830189e-07,0.8102718437898628
28.1088620152142,0.292235035829589,0.0035707413050669,0.001559709238906,5,0.1902007861968319,0.000711597850659,7.952182752390929e-07,0.786591705359903
27.645211230489803,0.333668538801544,0.031564939480987,0.001518455486047,5,0.1632149901380669,0.000654002920936,9.47842071561674e-07,0.8049382293659301
20.9645702536677,0.3245581717207529,0.025543978173815,0.001565087546626,4,0.178184214862415,0.000746168494153,1.26867193043925e-06,0.7983644084684449
15.9538228035539,0.35881473268973,0.016673999904305,0.001525567790897,5,0.152665670154459,0.0006706601578049,9.54137216831861e-07,0.799885773308413
22.257280338461104,0.317334764732266,0.002346718139015,0.001539005277077,5,0.177427960325295,0.000682107723452,8.58165085528206e-07,0.8244058736459009
18.3156934163369,0.4178883648208921,-0.006782283981323,0.0014601059906489,5,0.087798364212986,0.000550383540141,4.12469976429881e-07,0.8162550891461429
15.1032371092287,0.292746965032739,0.0211675221639399,0.001541175204116,4,0.1715846994535519,0.000669073571133,7.49674913283718e-07,0.8078613402694091
20.0836689023651,0.3107011325525819,-0.028109412868773,0.001527842866504,4,0.15511600734435,0.000649819957195,6.47628164211551e-07,0.7859652152874209
14.084633737811698,0.295386044790865,0.0237794351634479,0.001536908612439,5,0.163687217047097,0.000659210879234,6.355925004108479e-07,0.809957437844162
23.4027329128994,0.3760228038004129,-0.005851849561365,0.001498934010522,6,0.127614827319406,0.000630771033279,6.29256734580455e-07,0.8363317037614209
24.8722470871634,0.329201084894035,-0.0007566347241119,0.0015624502692329,5,0.1888725249549989,0.000717471982581,6.82241988218939e-07,0.806052588155451
35.4006286814703,0.329045005850924,0.0029699160307119,0.001511011012244,4,0.148287841191067,0.00063510538858,7.895532454712849e-07,0.8030608525811841
29.4821552807914,0.317775679813767,0.0073019991509809,0.00154564280301,5,0.186182056319581,0.000700017483615,1.03163602650711e-06,0.793275019385645
30.0777857542228,0.350847592270426,0.0304092009432449,0.00153907378646,5,0.172487292998852,0.000693720796526,7.80675040282022e-07,0.803197646242619
26.337312086102,0.3239636049166839,0.004068779078218,0.001528713222262,4,0.154662698412699,0.000688197829631,1.2728948485107e-06,0.7892601438142121
23.5099532034423,0.350430124814859,0.035079666680668,0.0015103529654749,4,0.155209363666337,0.000652937408522,7.149906638597941e-07,0.806240948636322
30.085903937835603,0.3403381048740679,-0.0038582095181759,0.001520311479409,4,0.158948934060486,0.00065723463208,7.090953801974641e-07,0.8034817077526021
26.416494527584,0.3285237577273369,0.0479684008447209,0.001557481156734,4,0.177442244224422,0.000729619325984,1.4429834119943998e-06,0.803204386042335
15.0168732613025,0.299027474645498,0.030136162972613,0.001576653029139,6,0.166574179472586,0.000723621488231,8.52517414456844e-07,0.8169443109564979
17.3891312226089,0.3868490196317229,0.006912313288808,0.001487299714785,5,0.1230898943118399,0.000611429058117,7.89752201280809e-07,0.812152457539181
27.1691099802922,0.339059876135842,0.058401581095872,0.001546739938764,4,0.1716658444334809,0.000700429005,1.05867294996999e-06,0.790431358100866
26.9359096477524,0.392604127962728,-0.0033817860496179,0.0014683192570659,4,0.128183613030602,0.000577575629991,5.87685323797031e-07,0.8121303996219
18.266128375752,0.329231100832236,-0.0024196961683589,0.00154865412247,5,0.166666666666667,0.000725252148521,1.94819771201736e-06,0.812449238362647
21.219607530155,0.3140061059283239,0.001990149781799,0.001559167709391,5,0.181749179592511,0.00070748754621,7.65237183104665e-07,0.78544279355562
22.070069153756695,0.344094971090713,0.049673777958644,0.001518297103556,4,0.153133202099738,0.00065796794551,7.123593837430541e-07,0.7971853701733571
31.4759578310223,0.3745547184174099,0.004491156517875,0.001495191577545,5,0.127313211281544,0.000633508851619,7.85450269703895e-07,0.797824775081909
23.5064203991054,0.334858269914866,0.064762229495024,0.001545041126941,5,0.16465645081562,0.000718975048321,1.12424074385034e-06,0.80868039786641
17.702115015584802,0.3606262525808739,-0.000251833120818,0.0014912971310379,4,0.144549527127924,0.0006034955942679,5.63461520962745e-07,0.8112154641515799
31.085128856599603,0.373424058583352,0.0237987365611929,0.001493168971111,4,0.127479033053774,0.000633811049887,7.49632799876524e-07,0.792601916719737
24.4503791156992,0.3381879760193481,0.0336916219215729,0.001525930065121,5,0.165892621870883,0.000653954368733,8.225448161984979e-07,0.82444621341096
28.153728151942897,0.341512489037498,0.0202217953623589,0.001563867256529,5,0.1841066140177689,0.00072451625337,1.16886757228975e-06,0.818685161554273
20.0788711634179,0.3092009540016699,0.00027935786851,0.001573888413805,4,0.1885483605206789,0.0007618734615439,1.66906324334484e-06,0.801169844386101
13.4492109687447,0.296279067214125,0.008969824291715,0.001556925234272,4,0.163492854769026,0.000713782715485,1.02678013812977e-06,0.7689601412427929
13.8485533418241,0.293984082428136,0.010658621175943,0.001549247292656,5,0.164013266998341,0.000691871605738,8.38627713415732e-07,0.795543995024912
44.8146303480898,0.3863835234240971,0.006465342182534,0.001504152607972,4,0.12740225314778,0.000626830080933,5.769283746078861e-07,0.8039790248530742
16.2733014088228,0.301874319563842,0.021091004055583,0.001536951347574,5,0.1569389110225759,0.00067348234034,7.750833022325279e-07,0.8008586794473359
12.902807139215,0.294383736224567,0.03939778824855,0.001536617229844,4,0.14668995342648,0.000676398106219,8.84016178439813e-07,0.775541167026162
18.7032603657354,0.299511629558015,0.018473206292453,0.001535413571075,5,0.1525247524752469,0.000689046688771,7.387452968108741e-07,0.7989903524818299
15.700722414421302,0.349070982291627,0.0051314251764279,0.001490305577094,4,0.137232453957193,0.0005969026241699,4.47607310821786e-07,0.805413819691073
16.5553870590721,0.301485225291851,0.0317967742607829,0.001539789862225,4,0.172401790154152,0.0006674189197319,6.34435958030234e-07,0.7841025502046121
28.5017902951573,0.33144848651291,-0.0047263564623479,0.001557753490644,5,0.175091212955771,0.000706799549188,7.10543375228846e-07,0.8043320824536819
17.509429908144902,0.297778388158864,0.0037500803233349,0.001563817312592,4,0.168087672010214,0.00071945355791,1.16660334104428e-06,0.7900249891964001
45.9712351672084,0.40956387189153,0.001626666116551,0.001513544293661,4,0.127054340622929,0.000662890527669,1.25271659857313e-06,0.792276417983917
23.778133114958,0.314304749439341,0.0151090099986119,0.00155382422849,5,0.180114942528736,0.00069835945084,9.02422879249608e-07,0.806392080267331
24.4474618687955,0.336036417513515,-0.0006481436058589,0.001535538736436,4,0.184295346160171,0.0006738004568709,7.140390705272371e-07,0.8120483111294559
22.147167633034,0.35531280086782,0.0005847509204459,0.001514326767001,6,0.146223479490806,0.000645956124033,7.87346961074747e-07,0.817107836754323
30.220727536170894,0.339767586583957,-0.0071804311893119,0.001523320771167,5,0.164529914529915,0.0006535872835,6.31574524501445e-07,0.818873436621463
15.1212618755503,0.311240314893253,-0.00589494281603,0.0015290384907729,5,0.164026402640264,0.000668578446838,7.8248679464836e-07,0.80782621688044
22.131740639431897,0.37953749111529,-0.004032307811652,0.001498560484068,4,0.142518518518518,0.000634184290661,8.17225630424567e-07,0.820040854010877
32.175382869786894,0.336223769108259,0.00608675821035,0.001522472174186,4,0.158047405934029,0.000676584352542,1.24522833998481e-06,0.8043987635705491
14.1861972156092,0.292930575808951,0.015872703993375,0.001530703179879,4,0.149267399267399,0.000655307817736,6.83973697466951e-07,0.7956825614964581
16.005571263252698,0.313624064844544,-0.007407871707285,0.001545884225926,4,0.162416998671979,0.000679724406534,8.1194490837126e-07,0.808506845993728
23.4019495676324,0.303194576799416,0.004211910456037,0.001556141121359,5,0.167473251028807,0.000757355089328,1.91280969576943e-06,0.7912062287245379
24.6138844497184,0.339031933692421,-0.000477148796593,0.001541261180341,5,0.185395104320683,0.0006893569269269,7.09770525189727e-07,0.814675482966544
14.725805007976,0.314592178964464,0.00027338092461,0.001547156642443,4,0.164247846255798,0.000714027938572,1.05204585957909e-06,0.809418104438083
35.3881747854279,0.343499628564659,-0.000396309031686,0.001522715165894,5,0.135164835164835,0.0006479018093619,6.74238305422713e-07,0.81430583397029
29.042958957888697,0.336934560055713,0.053365548574417,0.00153286632789,4,0.165018133860864,0.000682151790592,1.04862066864967e-06,0.8068848552936558
15.0923041040721,0.325381747163623,0.004248261057376,0.001526993073004,4,0.163049610087938,0.000653972776284,5.60250210233891e-07,0.786314446708335
25.2455390560768,0.322000700281479,0.003244112531636,0.001526135999383,5,0.158230146937428,0.0006581522548979,8.0287684338415e-07,0.8205839855593342
24.5963011132304,0.31367129679207,0.023854774753031,0.001587783716521,5,0.188520534388916,0.000761120331662,1.20717179233144e-06,0.778520795300212
17.0284369328146,0.300182460090369,0.0138522529145789,0.001557045669021,4,0.15167997338656,0.000722851181889,1.10676237205007e-06,0.786389996802782
15.870661687049902,0.397487181385502,0.000447240611094,0.00147437985296,4,0.106746427384513,0.000590451607146,6.57804288589178e-07,0.8150172357743292
21.0311543194035,0.313722293948927,0.014885252484691,0.001558113812573,4,0.170713577799802,0.000705587077342,8.576926227589349e-07,0.7995011935248759
18.5105180455025,0.296664711528215,0.019381076563945,0.0015692438079989,4,0.157944389275074,0.0007695496681,2.0414332529497e-06,0.791169904126273
28.0522359858718,0.296859213949233,-0.008083658340862,0.0015564801147,5,0.174346324617661,0.000736476324275,1.09715265737462e-06,0.7819686236788841
15.8902510532975,0.294199232435733,0.024824672808631,0.001551170716646,5,0.166808179438194,0.00069072965687,6.734041302346e-07,0.8029114615945708
26.0081844662887,0.3588681737189289,0.0905681233108769,0.001516715437462,4,0.151055060995714,0.000664276549398,7.94460991798124e-07,0.788643512145817
13.9109159770093,0.299201945409228,0.024292646938737,0.0015313784137489,5,0.154119012100116,0.000664629055102,7.40339475869132e-07,0.793430308243514
14.4951198641686,0.368286931520197,0.0156809986735249,0.00149325382416,4,0.135199867855963,0.00062456825911,6.685566536594941e-07,0.811056039651449
14.9201434252566,0.298515663254053,0.024044596699035,0.001534711564503,5,0.153939093015558,0.000676108377883,7.865623198970279e-07,0.773192386628221
29.1260909071518,0.421091309054382,0.01254907688691,0.0014868597413729,5,0.112429659053294,0.000599441426628,4.124058048836661e-07,0.7820756744756329
20.0441747223609,0.338403454725458,-0.004671868225822,0.0015312169651149,5,0.15904052936311,0.000668725277186,8.20645729866588e-07,0.8152665886961641
19.1012682007174,0.3626194371485,0.002552851458962,0.001493775768873,4,0.145567729083665,0.000612368116236,6.31347777624453e-07,0.8196149983026841
30.479083853910304,0.310741865300256,0.005360704659361,0.0015708191809889,6,0.1936453201970439,0.000758221001198,1.3391486239435e-06,0.8086761425861541
23.9827028659298,0.303632353553193,0.0033342510581359,0.001548065865464,6,0.1721373418761289,0.0007208255926969,1.52480769245996e-06,0.8194742869836059
26.183454112130104,0.313442193287394,0.00047553620929,0.0015402076417199,4,0.174068578964721,0.000704441588704,9.676966152002769e-07,0.784620880043717
20.4614557237275,0.316070116327971,0.042193106493511,0.0015619151459849,5,0.174929624109952,0.000716489877594,9.28683433357033e-07,0.7825150810942378
24.9577317684907,0.342555420953155,0.003145010820992,0.001519792962772,5,0.1682422451994089,0.000663598481343,7.2943096398365e-07,0.8098147143102791
20.3085181724242,0.329405050662477,0.044344712412851,0.001555165631282,5,0.170449289725801,0.00071894816923,1.18088114727679e-06,0.7989463498548549
21.685933761153496,0.3253671662652609,0.003674182342876,0.001521391984869,5,0.145945051307514,0.000665424280222,1.049158406122e-06,0.8097919566035959
19.355980539766897,0.307811331807763,-0.004495789564501,0.001561201684055,5,0.174611865652184,0.0007129123885439,8.633485382572529e-07,0.8136382593870871
26.0336771300774,0.314165132797241,0.0021852832688389,0.0015307650223889,4,0.166981132075472,0.000662358802252,7.66702111695139e-07,0.7972756693145071
17.571290741393398,0.3310962619922489,0.0016477589652349,0.001522441680103,5,0.151225977468522,0.000653112127555,5.64878293467312e-07,0.8012769255008249
27.8810834561426,0.337141688705316,0.067808944403314,0.00153286278701,4,0.155627382728327,0.0006955979970689,1.0440116560909e-06,0.7983163659631959
30.0789879294237,0.321184557918033,0.0270151678283039,0.001541137006934,5,0.166535368455605,0.000695145895582,9.53448274128744e-07,0.804062269026747
31.1546363701135,0.3646030552936529,0.04204935515206,0.001531155657265,5,0.153247821082059,0.000708688100245,1.56756708039627e-06,0.822291842864957
23.4162713086519,0.322249609877198,0.007595117729341,0.001541501976285,4,0.177860082304527,0.000697829477869,8.58955274481076e-07,0.7933968253175872
20.9716716143523,0.319601453665773,-0.005356245396012,0.0015312656328159,6,0.159186904761905,0.000667203019362,8.79318538147953e-07,0.826006096212091
18.3074483279825,0.3286079120615169,0.00782078607156,0.00153983690309,4,0.158391376451078,0.000679446059766,7.377457325960159e-07,0.789435697608379
32.6271319928386,0.3972958169377,-0.033122603612642,0.00150692701902,4,0.1311737553577319,0.0006461930731719,6.87612166734699e-07,0.7887704654986429
40.8149316712378,0.43247513366125,-0.002763198069206,0.001491762239064,4,0.132706580900544,0.0006198167902509,5.63913014146387e-07,0.7893480295811159
15.6476852035461,0.297820916496611,0.01721152912393,0.0015618978476039,5,0.1617552105588,0.000712065031566,9.70453629827339e-07,0.8164422260438929
35.3688541339512,0.32745061786206,-6.833928844018161e-05,0.001571900417932,4,0.208158917450953,0.000765873410499,1.70709718313274e-06,0.7992490461116691
19.8910483934891,0.300380754477922,0.002830137293226,0.001569250535752,4,0.17008015087223,0.000741920653488,9.19543487872483e-07,0.817105634023364
28.7148101885234,0.352966280443756,0.075247056677697,0.001559144932095,5,0.174230660643704,0.0007305933018619,1.14455722148267e-06,0.793028101714307
25.4483542066095,0.342021053489996,0.075270417286153,0.001557454132294,5,0.168454436535344,0.00075730282822,1.36362463115171e-06,0.7910820768081892
22.823577398828203,0.348705227584995,0.000324835355187,0.001495618685484,4,0.140539651201053,0.000629798897847,7.59896392040833e-07,0.7945440978521692
13.826050099584,0.296872837553597,0.020006727039169,0.001540187587836,5,0.148813663567762,0.000680674683798,6.94916477102169e-07,0.805533097428992
27.8211954400942,0.335504457480367,0.027381303816796,0.001527746595687,4,0.154546949514882,0.000672538983934,8.47996551929619e-07,0.80452598806973
14.9174751750312,0.3890966642651761,-0.001222131302508,0.001476368898293,5,0.121601861083416,0.000581771879675,6.31502042421523e-07,0.821638121399029
15.8019145383247,0.359102699296397,0.018578728297036,0.001490308536957,4,0.129137645107794,0.000591877206686,4.6025862153934e-07,0.825470596190968
18.0447180845787,0.299705647013141,0.02002545609976,0.001577029480945,4,0.171799934188878,0.0007465030168049,1.20644089627022e-06,0.788429607644854
23.6709960601742,0.314154790415695,0.0030301727822579,0.001513943046201,4,0.148974867724868,0.000658058168569,1.09370684698231e-06,0.8004590935749559
26.7182356979103,0.325784205649578,0.003942298362032,0.001547182950093,5,0.183382838283828,0.0007045316452039,8.47127008119311e-07,0.7757588142996171
24.3716676784171,0.348506754407291,8.774517141304559e-05,0.00152348779549,5,0.164130434782609,0.000662212457647,8.223032465021109e-07,0.811397178118672
22.9817802142499,0.347342666594368,-0.004090655061017,0.0015121623141879,4,0.160647919750041,0.000652041055947,6.10624856877284e-07,0.786272227616512
43.493506167846,0.331177306455239,0.023886040154566,0.001588299703559,6,0.182901712409102,0.000784198270188,1.95544909918587e-06,0.829485088552082
17.7123491472598,0.282123709862524,-0.004773404380532,0.001591240300918,5,0.178528911564626,0.000767469012888,1.17633378356702e-06,0.7934894132348821
14.3258585194166,0.308219079752928,0.011245994712141,0.001543633588175,5,0.16646884272997,0.000692472736221,9.42014131171426e-07,0.800597680663232
23.375700960630898,0.3468598430058889,0.000166131071384,0.001530019272358,4,0.167211221122112,0.000672729789257,7.98282335534119e-07,0.7910895152078041
16.8118092914141,0.299018873605198,0.016150744432065,0.001591149275407,5,0.178976143141153,0.0007560964295499,1.2121397947324302e-06,0.792611432207893
20.474647932851,0.308953196275303,0.004345217322201,0.0015819360143039,4,0.184008528784648,0.0007587167597519,1.07295016275248e-06,0.790003863326252
16.7088905320952,0.299369519258549,0.017005153646325,0.001566302587007,5,0.163261916625145,0.000715046091906,8.599870889699791e-07,0.799204928115457
12.634696231691198,0.293937655225131,0.0183041098981989,0.001552901402342,5,0.171000827129859,0.000691017923878,7.34957780745674e-07,0.7792890744516779
13.7486742940196,0.325790160846269,-0.012427797644851,0.0015092631400789,4,0.147590461897615,0.000614995533396,6.602288714802161e-07,0.821207967438263
15.761602730975,0.3677190964288939,-0.0075801472955559,0.001492288684981,5,0.136642252719903,0.000608380353063,5.328305570875239e-07,0.8252511567399109
22.6521397742592,0.344545062779112,0.073727922478696,0.001524910945201,5,0.15124279835391,0.000678621449628,8.046826160260791e-07,0.798197014819795
13.0322098795667,0.304289771411162,0.036039943991889,0.00153639435266,4,0.158828382838284,0.0006954223405389,1.10520184536048e-06,0.802979667465956
16.0133776556498,0.3194426998900839,0.0004877763899119,0.0015096245997489,4,0.146318407960199,0.000636329846074,7.80910394315943e-07,0.807547059491172
28.5837027487692,0.327231049446207,0.0281765851132279,0.001555725754612,6,0.173551900997553,0.0007095768325119,8.42836670695025e-07,0.829439008575509
25.3398087890544,0.354624821229765,0.0002001322473199,0.001520401600095,5,0.158497698882314,0.000659647056842,7.057785275702459e-07,0.8019654624237159
16.104848078963098,0.332909458632381,-0.003217945595644,0.001501226266393,5,0.138847367546919,0.000608988900376,8.131597885334109e-07,0.8258399406277859
18.9888163309393,0.298596545220665,0.03346211554873,0.0015467169374409,5,0.163434443891928,0.00068255540931,9.01903912386148e-07,0.802371279761176
17.1187901663076,0.3012439556072,0.019633126558709,0.001560008422859,5,0.173227302849569,0.000696049056861,7.77353193578656e-07,0.816400296485154
27.5358460121587,0.3588890064978079,-0.006927547492879,0.001473236618309,4,0.1245,0.0005725833863259,5.51326714408255e-07,0.8258548913820691
30.776236944367,0.305125934424909,-0.0098513421047419,0.001569577376029,4,0.175016534391534,0.00073726597714,1.0709722165019e-06,0.781717250852624
14.7553673276741,0.320796458648015,0.000258892246603,0.0015091601704789,4,0.1495351925630809,0.00062415819738,5.86322191602647e-07,0.8162312521144242
34.1609175830474,0.347788101666542,0.002102894518145,0.001566220290637,5,0.183777339253412,0.000771794359998,2.48675109102446e-06,0.787468805995186
28.7681046599023,0.374732969697818,0.013949742363482,0.001473763118441,4,0.122055638847243,0.000574088199022,5.00500125125031e-07,0.8079840733681801
20.6389021632953,0.360106872446411,-0.00061244112443,0.001505064098024,4,0.148587010411502,0.000628897887189,5.29685705689672e-07,0.7993975826352719
25.113725671244897,0.3477799701444169,0.000434829342432,0.0014971742676489,5,0.1360244345385509,0.0006267875477799,5.497722913624721e-07,0.82106143021845
31.109315404846303,0.330664856708288,0.005654710949654,0.001539247854494,5,0.16352598693553,0.00072158756507,1.2409124374558398e-06,0.811033336422712
14.5829648235847,0.343024530531505,-0.001169597371398,0.001504555185777,5,0.147043277172118,0.000630964518411,6.7952459001191e-07,0.8140810002849279
32.938624555008204,0.324071583591985,0.042175303847474,0.001554158573605,5,0.1909448818897639,0.000708491422523,1.01482565023181e-06,0.793577760705369
21.0752785565954,0.337673070320964,-0.001155226004816,0.001505437224637,5,0.141028175976273,0.000638403456268,6.5925457865121e-07,0.8090585109056709
14.8242170282115,0.32241074337097,0.002307655811118,0.001528206925508,4,0.159007659007659,0.000667904935215,8.387414684266259e-07,0.8014698783630401
30.6632048811475,0.368435514263442,-0.003708484306955,0.001509474075846,5,0.141130221130221,0.000651159718323,5.99645398517113e-07,0.78420710784576
24.3494956270183,0.3681147136407739,-0.004521586288732,0.0014829461196239,4,0.126742461690559,0.0006131920158169,6.74254132367311e-07,0.804406071768298
25.1787311178446,0.323416480560344,0.004086663342944,0.001530597453852,5,0.164882722167162,0.0006615198056669,6.639257471995849e-07,0.793203476590154
22.9766340354533,0.339656539733686,0.012226717841641,0.001520770182881,4,0.153072348860258,0.000660710957807,6.483269043872599e-07,0.8133545526681479
